Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm-m),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm-m),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm-m),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm-m),Bridge 2 Std. Dev. (Ohm-m),Bridge 3 Std. Dev. (Ohm-m),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,6065452.16,4421,5.00025010108948,,,0.244353438720703,-3.88899993896484,0.237166262817383,-3.88899993896484,-0.216370760498047,-3.88899993896484,,,0.000310009190606802,0.00101631066701881,0.00143265592126283,,25,244.353438720703,237.166262817383,-216.370760498047,,,0.0000,,,,0.00
,6065464.25,4421,5.00019979476929,,,0.245832620849609,-3.78800010681152,0.235821983642578,-3.78800010681152,-0.222909816894531,-3.78800010681152,,,0.000325341832979218,0.000757992329432252,0.00194240203671266,,25,245.832620849609,235.821983642578,-222.909816894531,,,0.0049,,,,0.00
,6065476.55,4417,5.00065016746521,,,0.248085411987305,-3.68600010871887,0.234541058959961,-3.68600010871887,-0.229697294311524,-3.68600010871887,,,0.000332964700126336,0.000930440059074155,0.00203599842505265,,25,248.085411987305,234.541058959961,-229.697294311523,,,0.0000,,,,0.00
,6065488.86,4417,4.99995017051697,,,0.250674232788086,-3.58599996566772,0.232462391357422,-3.58599996566772,-0.238201674194336,-3.58599996566772,,,0.000415189022379391,0.00105658081869666,0.00199649736273128,,25,250.674232788086,232.462391357422,-238.201674194336,,,0.0049,,,,0.00
,6065501.38,4417,5.0006000995636,,,0.253949570922852,-3.48600006103516,0.229851422119141,-3.48600006103516,-0.247232862548828,-3.48600006103516,,,0.000462784981545934,0.000643249575236318,0.00189473632095705,,25,253.949570922852,229.851422119141,-247.232862548828,,,0.0049,,,,0.00
,6065513.45,4417,5.00009989738464,,,0.257248404541016,-3.38299989700317,0.227240719604492,-3.38299989700317,-0.257082934570312,-3.38299989700317,,,0.000465642847530523,0.000938335689190275,0.00269802948775316,,25,257.248404541016,227.240719604492,-257.082934570312,,,0.0000,,,,0.00
,6065525.58,4417,5.0002498626709,,,0.262098969726563,-3.28299999237061,0.2237478125,-3.28299999237061,-0.268155836181641,-3.28299999237061,,,0.000316418560991526,0.000895723912697446,0.00248651940426969,,25,262.098969726562,223.7478125,-268.155836181641,,,0.0000,,,,0.00
,6065538.11,4417,5.00019979476929,,,0.266100771484375,-3.18300008773804,0.220304952392578,-3.18300008773804,-0.278379888916016,-3.18300008773804,,,0.000372889563974066,0.00123201729330867,0.00271684922426624,,25,266.100771484375,220.304952392578,-278.379888916016,,,0.0000,,,,0.00
,6065550.05,4417,5.00009989738464,,,0.272119890136719,-3.07999992370605,0.214843909301758,-3.07999992370605,-0.291515681152344,-3.07999992370605,,,0.00037487160856535,0.000735004905199703,0.00307114272294575,,25,272.119890136719,214.843909301758,-291.515681152344,,,0.0049,,,,0.00
,6065562.33,4417,5.00029993057251,,,0.278115411376953,-2.98000001907349,0.208437543945313,-2.98000001907349,-0.304568107910156,-2.98000001907349,,,0.000464059731164015,0.000766683863807688,0.00267022486027976,,25,278.115411376953,208.437543945313,-304.568107910156,,,0.0049,,,,0.00
,6065574.48,4417,5.00034999847412,,,0.284677188720703,-2.88000011444092,0.202054227905273,-2.88000011444092,-0.318069874267578,-2.88000011444092,,,0.000374506675374746,0.00141591616952135,0.00278152593778982,,25,284.677188720703,202.054227905273,-318.069874267578,,,0.0049,,,,0.00
,6065586.44,4417,4.99994993209839,,,0.292242149658203,-2.77699995040894,0.193225170898437,-2.77699995040894,-0.333312626953125,-2.77699995040894,,,0.000431283928525962,0.00105842187027745,0.00208179305116362,,25,292.242149658203,193.225170898438,-333.312626953125,,,-0.0098,,,,0.00
,6065599.05,4417,5.00034999847412,,,0.299171114501953,-2.67700004577637,0.183894261474609,-2.67700004577637,-0.349603609619141,-2.67700004577637,,,0.000443458125531408,0.000919631523231946,0.00176729976497957,,25,299.171114501953,183.894261474609,-349.603609619141,,,0.0000,,,,0.00
,6065611.38,4417,5.00034999847412,,,0.307388026123047,-2.57699990272522,0.174647398071289,-2.57699990272522,-0.36583978515625,-2.57699990272522,,,0.000452862638153615,0.000755111887901429,0.00272942374699645,,25,307.388026123047,174.647398071289,-365.83978515625,,,0.0049,,,,0.00
,6065623.91,4417,5.0002498626709,,,0.315816751708984,-2.47399997711182,0.165119951782227,-2.47399997711182,-0.384867496337891,-2.47399997711182,,,0.000414846803730595,0.0013781549821559,0.00165611386851482,,25,315.816751708984,165.119951782227,-384.867496337891,,,-0.0098,,,,0.00
,6065636.05,4417,4.99994993209839,,,0.324976481933594,-2.37400007247925,0.153413668212891,-2.37400007247925,-0.403013194580078,-2.37400007247925,,,0.000393586273502946,0.000655214420354369,0.00254771855943707,,25,324.976481933594,153.413668212891,-403.013194580078,,,0.0049,,,,0.00
,6065648.09,4417,5.00030016899109,,,0.332366170654297,-2.2739999294281,0.14199176574707,-2.2739999294281,-0.424660283203125,-2.2739999294281,,,0.000372098528117702,0.00053579690436293,0.00198897925837304,,25,332.366170654297,141.99176574707,-424.660283203125,,,0.0000,,,,0.00
,6065660.25,4417,5.00009989738464,,,0.343659193115234,-2.1710000038147,0.128715788574219,-2.1710000038147,-0.447671108398438,-2.1710000038147,,,0.000452745591202607,0.000668628575340821,0.00140146978559197,,25,343.659193115234,128.715788574219,-447.671108398438,,,-0.0098,,,,0.00
,6065672.44,4417,5.00055003166199,,,0.354031591796875,-2.07100009918213,0.115870512084961,-2.07100009918213,-0.471656646728516,-2.07100009918213,,,0.000603292391721773,0.000587388165222401,0.00195463918389203,,25,354.031591796875,115.870512084961,-471.656646728516,,,-0.0049,,,,0.00
,6065684.33,4417,5.00045013427734,,,0.366712828369141,-1.97099995613098,0.102725956115723,-1.97099995613098,-0.498315063476563,-1.97099995613098,,,0.000401490919287438,0.000541981965054343,0.00225097167596657,,25,366.712828369141,102.725956115723,-498.315063476563,,,0.0049,,,,0.00
,6065696.63,4417,4.99994993209839,,,0.379677774658203,-1.86899995803833,0.0877319091796875,-1.86899995803833,-0.529665632324219,-1.86899995803833,,,0.000390198686015575,0.000541747628847024,0.00145437165541239,,25,379.677774658203,87.7319091796875,-529.665632324219,,,-0.0098,,,,0.00
,6065708.58,4417,5.00025010108948,,,0.391948901367188,-1.76800000667572,0.0752468740844727,-1.76800000667572,-0.564499416503906,-1.76800000667572,,,0.000405441159282817,0.00160840592161697,0.00141600378030381,,25,391.948901367187,75.2468740844727,-564.499416503906,,,-0.0049,,,,0.00
,6065720.92,4417,5.00005006790161,,,0.405370384521484,-1.66600000858307,0.0631433618164063,-1.66600000858307,-0.597027268066406,-1.66600000858307,,,0.000968521001277039,0.00121306113499857,0.00197655558424015,,25,405.370384521484,63.1433618164062,-597.027268066406,,,0.0049,,,,0.00
,6065733.05,4417,5.00034999847412,,,0.415682301025391,-1.56599998474121,0.0540990858459473,-1.56599998474121,-0.644494516601563,-1.56599998474121,,,0.00337574953191371,0.000799885168845959,0.00294615409203992,,25,415.682301025391,54.0990858459473,-644.494516601563,,,0.0000,,,,0.00
,6065745.09,4417,5.00019979476929,,,0.421889597167969,-1.46599996089935,0.0498780712890625,-1.46599996089935,-0.674940231933594,-1.46599996089935,,,0.00057463595520952,0.000322380764293181,0.0013924613431959,,25,421.889597167969,49.8780712890625,-674.940231933594,,,0.0000,,,,0.00
,6065757.23,4417,5.00010013580322,,,0.427861805419922,-1.36300003528595,0.0442749459838867,-1.36300003528595,-0.671432722167969,-1.36300003528595,,,0.000844520844587842,0.000296648947948224,0.00113369724064123,,25,427.861805419922,44.2749459838867,-671.432722167969,,,0.0049,,,,0.00
,6065769.75,4417,5.00130009651184,,,0.424255108642578,-1.26300001144409,0.0355261950683594,-1.26300001144409,-0.637464389648437,-1.26300001144409,,,0.000614836632688771,0.000280243582888568,0.00127903397009158,,25,424.255108642578,35.5261950683594,-637.464389648438,,,0.0000,,,,0.00
,6065782.19,4417,5.00510001182556,,,0.402961657714844,-1.16299998760223,0.0257083363342285,-1.16299998760223,-0.58047119140625,-1.16299998760223,,,0.000592503049650927,0.000197450598396528,0.00513498351437949,,25,402.961657714844,25.7083363342285,-580.47119140625,,,-0.0098,,,,0.00
,6065794.25,4417,5.00964999198914,,,0.351001955566406,-1.05999994277954,0.0177432473754883,-1.05999994277954,-0.484074949951172,-1.05999994277954,,,0.000689157631036777,0.000186995528135168,0.00161297594678176,,25,351.001955566406,17.7432473754883,-484.074949951172,,,0.0000,,,,0.00
,6065806.34,4417,5.01434993743896,,,0.265319927978516,-0.959999978542328,0.0143454753112793,-0.959999978542328,-0.375703055419922,-0.959999978542328,,,0.000837649352739964,0.000186396783251455,0.000767810495034744,,25,265.319927978516,14.3454753112793,-375.703055419922,,,-0.0049,,,,0.00
,6065818.56,4417,5.01885008811951,,,0.167511223754883,-0.860000014305115,0.0133030018234253,-0.860000014305115,-0.275168533935547,-0.860000014305115,,,0.00052206713996443,0.000292113577235662,0.000684591085164778,,25,167.511223754883,13.3030018234253,-275.168533935547,,,-0.0098,,,,0.00
,6065830.59,4417,5.02319979667664,,,0.0787608355712891,-0.757000029087067,0.0116671485137939,-0.757000029087067,-0.191510249633789,-0.757000029087067,,,0.000969902511089509,0.000334207654825684,0.000604157945732112,,25,78.7608355712891,11.6671485137939,-191.510249633789,,,-0.0049,,,,0.00
,6065842.48,4417,5.02725005149841,,,0.0213927210998535,-0.657000005245209,0.0110237657165527,-0.657000005245209,-0.133370999145508,-0.657000005245209,,,0.00094480662652613,0.000377335711715611,0.000465187844707697,,25,21.3927210998535,11.0237657165527,-133.370999145508,,,-0.0049,,,,0.00
,6065854.72,4417,5.03189992904663,,,-0.00926801694869995,-0.556999981403351,0.0107014883422852,-0.556999981403351,-0.0980668933105469,-0.556999981403351,,,0.000961699611077561,0.000373161000535319,0.00042963081150121,,25,-9.26801694869995,10.7014883422852,-98.0668933105469,,,-0.0049,,,,0.00
,6065866.72,4417,5.03699994087219,,,-0.0225739487457275,-0.453999996185303,0.0106385102462769,-0.453999996185303,-0.0800146154785156,-0.453999996185303,,,0.00108193074694727,0.000470572380976621,0.000457000259164923,,25,-22.5739487457275,10.6385102462769,-80.0146154785156,,,0.0000,,,,0.00
,6065878.66,4417,5.04235005378723,,,-0.0245760349273682,-0.354000002145767,0.0108508349609375,-0.354000002145767,-0.0723934851074219,-0.354000002145767,,,0.00211012811205335,0.000472777458668199,0.00037996350700956,,25,-24.5760349273682,10.8508349609375,-72.3934851074219,,,0.0000,,,,0.00
,6065890.55,4417,5.04690003395081,,,-0.0247042182159424,-0.254000008106232,0.0112936744308472,-0.254000008106232,-0.0691407464599609,-0.254000008106232,,,0.00154592782388124,0.000509302128824663,0.000576111681113055,,25,-24.7042182159424,11.2936744308472,-69.1407464599609,,,0.0000,,,,0.00
,6065902.77,4422,5.05174994468689,,,-0.0264741828155518,-0.150999993085861,0.0121582712173462,-0.150999993085861,-0.0677082015991211,-0.150999993085861,,,0.00392212566526758,0.00148828086596008,0.000856260203413946,,25,-26.4741828155518,12.1582712173462,-67.7082015991211,,,0.0049,,,,0.00
,6065916.42,4422,5.05704998970032,,,-0.0351351119232178,-0.0509999990463257,0.012246170539856,-0.0509999990463257,-0.0660886030578613,-0.0509999990463257,,,0.00678908808540206,0.00140098413726389,0.00266555764240818,,25,-35.1351119232178,12.246170539856,-66.0886030578613,,,0.0000,,,,0.00
,6065928.13,4422,5.0616500377655,,,-0.0171611240577698,0.0509999990463257,0.0120355540847778,0.0509999990463257,-0.0665333587646485,0.0509999990463257,,,0.00961399238453063,0.00140893091724204,0.00281920269688647,,25,-17.1611240577698,12.0355540847778,-66.5333587646484,,,0.0000,,,,0.00
,6065940.03,4422,5.06680011749268,,,-0.0226619017791748,0.150999993085861,0.0112157191467285,0.150999993085861,-0.0673617437744141,0.150999993085861,,,0.00400471047778645,0.000461145989590906,0.000878557055038417,,25,-22.6619017791748,11.2157191467285,-67.3617437744141,,,-0.0049,,,,0.00
,6065952.31,4422,5.072350025177,,,-0.0215711502075195,0.254000008106232,0.0108609062957764,0.254000008106232,-0.0689797201538086,0.254000008106232,,,0.00296754164702939,0.000404501408961448,0.000560549917571384,,25,-21.5711502075195,10.8609062957764,-68.9797201538086,,,-0.0098,,,,0.00
,6065964.27,4422,5.07720017433167,,,-0.0226118208312988,0.354000002145767,0.0106671112060547,0.354000002145767,-0.0728384234619141,0.354000002145767,,,0.00148561186211623,0.000305417122257157,0.000714806645388732,,25,-22.6118208312988,10.6671112060547,-72.8384234619141,,,0.0049,,,,0.00
,6065975.95,4422,5.08224987983704,,,-0.0242885433959961,0.453999996185303,0.010618261756897,0.453999996185303,-0.0808849084472656,0.453999996185303,,,0.00134616716391745,0.000367541870586894,0.000347081318874597,,25,-24.2885433959961,10.618261756897,-80.8849084472656,,,-0.0098,,,,0.00
,6065987.91,4422,5.08805012702942,,,-0.0239572006988525,0.556999981403351,0.0105401161193848,0.556999981403351,-0.100639917602539,0.556999981403351,,,0.00128259121641117,0.000312795149831033,0.000416643204381065,,25,-23.9572006988525,10.5401161193848,-100.639917602539,,,-0.0098,,,,0.00
,6066000.27,4422,5.09389996528625,,,-0.0244842275238037,0.657000005245209,0.0108780607223511,0.657000005245209,-0.139259514160156,0.657000005245209,,,0.00102956400660344,0.000259756651954198,0.000553631791375813,,25,-24.4842275238037,10.8780607223511,-139.259514160156,,,-0.0098,,,,0.00
,6066012.48,4422,5.1003999710083,,,-0.0258442977142334,0.757000029087067,0.0118081044769287,0.757000029087067,-0.201941206665039,0.757000029087067,,,0.000816760604233853,0.000278103607403193,0.000739807920003061,,25,-25.8442977142334,11.8081044769287,-201.941206665039,,,0.0049,,,,0.00
,6066024.53,4422,5.10675001144409,,,-0.0279052604675293,0.860000014305115,0.0135859509658813,0.860000014305115,-0.29116171875,0.860000014305115,,,0.00089587462242953,0.000214631150380878,0.000638618108318937,,25,-27.9052604675293,13.5859509658813,-291.16171875,,,0.0000,,,,0.00
,6066036.45,4422,5.11294984817505,,,-0.0310908759307861,0.959999978542328,0.0148552166748047,0.959999978542328,-0.396409766845703,0.959999978542328,,,0.000845016206552277,0.00019839982191841,0.00133841216831592,,25,-31.0908759307861,14.8552166748047,-396.409766845703,,,0.0049,,,,0.00
,6066048.50,4422,5.11940002441406,,,-0.0256021298980713,1.05999994277954,0.0183894511413574,1.05999994277954,-0.507785112304688,1.05999994277954,,,0.000625093128609414,0.00017209719076086,0.00218021299443205,,25,-25.6021298980713,18.3894511413574,-507.785112304688,,,0.0049,,,,0.00
,6066060.56,4422,5.12549996376038,,,-0.00799501207351684,1.16299998760223,0.0263960080718994,1.16299998760223,-0.607381997070312,1.16299998760223,,,0.000620161452679665,0.000262476280724731,0.00291106099032804,,25,-7.99501207351685,26.3960080718994,-607.381997070313,,,0.0049,,,,0.00
,6066073.00,4422,5.13180017471313,,,0.0359159785461426,1.26300001144409,0.0352083299255371,1.26300001144409,-0.666497653808594,1.26300001144409,,,0.00144236363176019,0.000289940957705462,0.0014163591017969,,25,35.9159785461426,35.2083299255371,-666.497653808594,,,0.0049,,,,0.00
,6066085.38,4422,5.1382999420166,,,0.112710399475098,1.36300003528595,0.0434568661499023,1.36300003528595,-0.698908510742187,1.36300003528595,,,0.00183595579335423,0.000324742485974435,0.00148469659678721,,25,112.710399475098,43.4568661499023,-698.908510742187,,,-0.0049,,,,0.00
,6066097.61,4422,5.14455008506775,,,0.234704164428711,1.46599996089935,0.0499650068664551,1.46599996089935,-0.699592639160156,1.46599996089935,,,0.00119611137917538,0.000712144252932489,0.0012347053249447,,25,234.704164428711,49.9650068664551,-699.592639160156,,,0.0049,,,,0.00
,6066109.45,4422,5.15050005912781,,,0.371820775146485,1.56599998474121,0.0545351289367676,1.56599998474121,-0.681161999511719,1.56599998474121,,,0.0013271168690981,0.00111829338652018,0.00187665478956111,,25,371.820775146484,54.5351289367676,-681.161999511719,,,0.0000,,,,0.00
,6066121.70,4422,5.15674996376038,,,0.498624259033203,1.66600000858307,0.0633558969116211,1.66600000858307,-0.638602133789063,1.66600000858307,,,0.00157015823023102,0.00163846198238772,0.00204747995755173,,25,498.624259033203,63.3558969116211,-638.602133789062,,,0.0049,,,,0.00
,6066133.94,4422,5.16345000267029,,,0.611180578613281,1.76800000667572,0.0739662445068359,1.76800000667572,-0.597080732421875,1.76800000667572,,,0.00111638096876349,0.00148136203432847,0.00134770203194148,,25,611.180578613281,73.9662445068359,-597.080732421875,,,0.0049,,,,0.00
,6066146.77,4422,5.16965007781982,,,0.704484165039062,1.86899995803833,0.0863475503540039,1.86899995803833,-0.567273952636719,1.86899995803833,,,0.00127575089530927,0.000401083484713886,0.00180032187266664,,25,704.484165039063,86.3475503540039,-567.273952636719,,,0.0049,,,,0.00
,6066159.08,4422,5.17545008659363,,,0.785129677734375,1.97099995613098,0.100693616943359,1.97099995613098,-0.532898139648438,1.97099995613098,,,0.00114664458658222,0.000406469113183962,0.00122774247650037,,25,785.129677734375,100.693616943359,-532.898139648437,,,-0.0049,,,,0.00
,6066171.41,4422,5.18105006217957,,,0.851219252929687,2.07100009918213,0.114235281066895,2.07100009918213,-0.505083818359375,2.07100009918213,,,0.00126277217280739,0.00045381539014687,0.00132840426422184,,25,851.219252929688,114.235281066895,-505.083818359375,,,0.0049,,,,0.00
,6066183.31,4422,5.18674993515015,,,0.90913466796875,2.1710000038147,0.12810847076416,2.1710000038147,-0.481637307128906,2.1710000038147,,,0.00154531161169783,0.0010622819151295,0.00166781522615474,,25,909.13466796875,128.10847076416,-481.637307128906,,,0.0049,,,,0.00
,6066195.13,4422,5.19290018081665,,,0.957033991699219,2.2739999294281,0.140493145141602,2.2739999294281,-0.457808289794922,2.2739999294281,,,0.00268895207126883,0.00121886224287288,0.00116077758093444,,25,957.033991699219,140.493145141602,-457.808289794922,,,0.0049,,,,0.00
,6066207.45,4422,5.19924998283386,,,0.992449582519531,2.37400007247925,0.151467098999023,2.37400007247925,-0.437545389404297,2.37400007247925,,,0.00163045555269953,0.000402750391717697,0.0010596158410929,,25,992.449582519531,151.467098999023,-437.545389404297,,,-0.0049,,,,0.00
,6066219.45,4422,5.20595002174377,,,1.02407300537109,2.47399997711182,0.160925316162109,2.47399997711182,-0.418317043457031,2.47399997711182,,,0.00127513254474956,0.00066384504890268,0.00144601052061377,,25,1024.07300537109,160.925316162109,-418.317043457031,,,0.0000,,,,0.00
,6066231.47,4422,5.21280002593994,,,1.05280501464844,2.57699990272522,0.171187135620117,2.57699990272522,-0.401539422607422,2.57699990272522,,,0.0017086247569342,0.000417597106732895,0.00135445994368615,,25,1052.80501464844,171.187135620117,-401.539422607422,,,-0.0098,,,,0.00
,6066243.92,4422,5.21944999694824,,,1.0739267578125,2.67700004577637,0.180558135375977,2.67700004577637,-0.385886361083984,2.67700004577637,,,0.00166050176449056,0.000620393088463731,0.00134247984128668,,25,1073.9267578125,180.558135375977,-385.886361083984,,,0.0098,,,,0.00
,6066256.20,4422,5.22580003738403,,,1.09021305175781,2.77699995040894,0.188462407226562,2.77699995040894,-0.372223370361328,2.77699995040894,,,0.00167796599578746,0.000794290444755595,0.0015878972897682,,25,1090.21305175781,188.462407226563,-372.223370361328,,,-0.0098,,,,0.00
,6066267.95,4422,5.23280000686646,,,1.10389333984375,2.88000011444092,0.196115913696289,2.88000011444092,-0.358120911865234,2.88000011444092,,,0.0027094961610603,0.000574458350275342,0.00166475733987532,,25,1103.89333984375,196.115913696289,-358.120911865234,,,0.0049,,,,0.00
,6066279.64,4422,5.23965001106262,,,1.1121749609375,2.98000001907349,0.20284951965332,2.98000001907349,-0.345786057128906,2.98000001907349,,,0.00213969061261446,0.000623701529123767,0.00125009966745732,,25,1112.1749609375,202.84951965332,-345.786057128906,,,0.0000,,,,0.00
,6066291.53,4422,5.24639987945557,,,1.12054441894531,3.07999992370605,0.209003521728516,3.07999992370605,-0.335148395996094,3.07999992370605,,,0.00210810657078695,0.000846613284515925,0.00166034832144487,,25,1120.54441894531,209.003521728516,-335.148395996094,,,-0.0098,,,,0.00
,6066303.83,4422,5.25335001945496,,,1.12677954101562,3.18300008773804,0.214774541625977,3.18300008773804,-0.324562760009766,3.18300008773804,,,0.00236725611939476,0.000825914241409904,0.00175810606848511,,25,1126.77954101563,214.774541625977,-324.562760009766,,,0.0000,,,,0.00
,6066315.95,4422,5.25964999198914,,,1.13167967285156,3.28299999237061,0.219609976196289,3.28299999237061,-0.316099215087891,3.28299999237061,,,0.00187748456313668,0.0012062914920343,0.00241660259057254,,25,1131.67967285156,219.609976196289,-316.099215087891,,,0.0049,,,,0.00
,6066328.25,4422,5.26644992828369,,,1.13296847167969,3.38299989700317,0.224689197998047,3.38299989700317,-0.306910213623047,3.38299989700317,,,0.00167978631551127,0.00104256358943976,0.00185936008343899,,25,1132.96847167969,224.689197998047,-306.910213623047,,,0.0000,,,,0.00
,6066340.09,4422,5.27305006980896,,,1.13343369628906,3.48600006103516,0.228398021240234,3.48600006103516,-0.298946005859375,3.48600006103516,,,0.0017231123432292,0.000934405996520808,0.00242493647616872,,25,1133.43369628906,228.398021240234,-298.946005859375,,,-0.0049,,,,0.00
,6066352.16,4422,5.27939987182617,,,1.13088971191406,3.58599996566772,0.232126655273438,3.58599996566772,-0.290463759765625,3.58599996566772,,,0.00185247697903186,0.000983813433621845,0.00207814631908877,,25,1130.88971191406,232.126655273438,-290.463759765625,,,0.0049,,,,0.00
,6066364.41,4422,5.28620004653931,,,1.1268592578125,3.68600010871887,0.235118376464844,3.68600010871887,-0.2845059375,3.68600010871887,,,0.00169134119902071,0.00100054374257397,0.00255803545629936,,25,1126.8592578125,235.118376464844,-284.5059375,,,0.0000,,,,0.00
